Timestamp, Input Raw, Input Filtered, Output, Error
3470105478,0.269854,0.0426007,-0.0246582,0.0326042
3471168735,0.301282,0.0587179,-0.0542497,0.0394206
3472232751,0.0490476,0.0482418,-0.0259154,0.0372645
3473295322,-0.209634,0.0216483,0.0316423,0.0281924
3474358486,-0.240256,0.00553113,0.0605076,0.0210804
3475425057,0.00794869,0.0160074,0.0314451,0.0229107
3476487129,0.275495,0.0426007,-0.0260076,0.031918
3477550793,0.296447,0.0587179,-0.0538767,0.0392206
3478614308,0.035348,0.0474359,-0.0239108,0.0367764
3479676732,-0.232198,0.0200366,0.0336322,0.026892
3480740803,-0.234615,0.00391942,0.060522,0.0192585
3481805782,0.0152015,0.0143957,0.0293237,0.0205948
3482882999,0.282747,0.040989,-0.0283229,0.0296749
3483946960,0.295641,0.0554945,-0.0546723,0.0360305
3485037676,0.0289012,0.0442124,-0.0228581,0.0342885
3486079694,-0.221722,0.0176191,0.0346533,0.0253437
3487147728,-0.216081,0.00311357,0.0595916,0.0188804
3488216262,0.040989,0.0152015,0.0264633,0.0213246
3489283259,0.301282,0.0426007,-0.0310283,0.0312571
3490742781,0.295641,0.0571062,-0.0554647,0.038212
3491432917,0.00150186,0.0434065,-0.0207545,0.0346301
3494286284,-0.0565202,0.0256776,0.0330542,0.0344633
3495336153,0.246484,0.035348,0.0444831,0.051707
3496404632,0.319011,0.0619414,0.00532066,0.069011
3497483923,0.113517,0.0796704,-0.0348763,0.0717395
3498547606,-0.186264,0.07,-0.0283888,0.0577689
3499642710,-0.260403,0.0434065,0.0160929,0.0405956
3502253552,0.330293,0.0450184,0.0373867,0.0526589
3503312161,0.244066,0.0554945,0.0171758,0.0621162
3504387453,-0.057326,0.064359,-0.0123758,0.0603349
3505461671,-0.266044,0.0627473,-0.0102726,0.0519027
3506538537,-0.161282,0.0538828,0.0198628,0.04612
3507621884,0.132857,0.0466301,0.0375541,0.0451489
3508685714,0.329487,0.0482418,0.0165714,0.0463186
3510107315,0.144945,0.0538828,-0.0176024,0.0452457
3511158573,-0.162894,0.0563003,-0.0182008,0.0441762
3512222237,-0.257985,0.0546886,0.0241618,0.0479132
3513285235,-0.0500732,0.0498535,0.0541842,0.0504154
3514348732,0.237619,0.0466301,0.0233601,0.0457858
3515413174,0.324652,0.0482418,-0.0344447,0.0373883
3516474856,0.128828,0.0546886,-0.0522546,0.0386673
3517538372,-0.170952,0.0490476,-0.00443486,0.0425526
3518601610,-0.265238,0.0232601,0.0579111,0.0321685
3519664848,-0.0508791,0.00472528,0.0473389,0.0173156
3520727864,0.235201,0.0111721,-0.0102431,0.0107351
3521791917,0.302894,0.035348,-0.0543245,0.0196352
3522854636,0.111905,0.0538828,-0.0391278,0.0399905
3523918078,-0.181429,0.0280952,0.0193643,0.0303179
3524981390,-0.247509,0.00391942,0.0601604,0.0192078
3526046128,-0.0258974,0.00553113,0.0398849,0.0163452
3527109051,0.250513,0.0313187,-0.0174186,0.0248202
3528171493,0.302088,0.0546886,-0.0527967,0.0360443
3529234583,0.0853114,0.0522711,-0.0310934,0.0392222
3530299358,-0.202381,0.0256776,0.0255666,0.0297172
3531361152,-0.241868,0.00633698,0.0597417,0.0212097
3532426019,-0.0194506,0.0135898,0.0367214,0.0219302
3533488739,0.258571,0.0393773,-0.0206661,0.0305045
3534593898,0.308535,0.0571062,-0.0539013,0.0378865
3535621640,0.0772528,0.0490476,-0.0293187,0.0369048
3536682212,-0.199158,0.0224542,0.0276157,0.0277338
3537744876,-0.228169,0.00472528,0.0592524,0.0201301
3538808688,-0.000109854,0.0135898,0.0340378,0.0216166
3539871667,0.258571,0.0393773,-0.0230766,0.0300825
3540935627,0.298864,0.0571062,-0.0533233,0.0381292
3541998884,0.0611356,0.0482418,-0.0264669,0.0369566
3543062011,-0.211245,0.0224542,0.0302145,0.0284404
3544125675,-0.22978,0.00553113,0.059335,0.0207427
3545188265,0.00230771,0.0152015,0.0317695,0.0222762
3546252058,0.272271,0.040989,-0.0250434,0.0307943
3547314852,0.310147,0.057912,-0.0533425,0.0388164
3548379071,0.0554945,0.0482418,-0.0249207,0.0375869
3549441013,-0.205604,0.0224542,0.0320163,0.0291052
3550504085,-0.234615,0.00633698,0.0599592,0.0216333
3551568785,0.0143957,0.0176191,0.030583,0.0241769
3552631857,0.286777,0.0442124,-0.0264719,0.0333798
3553694854,0.29967,0.0595238,-0.053496,0.0401882
3554757685,0.0345421,0.0482418,-0.0233389,0.0378733
3555823849,-0.230586,0.0216483,0.0341379,0.0286763
3556886327,-0.245092,0.00553113,0.0612289,0.0207834
3557949473,0.0095604,0.0160074,0.0300015,0.0219381
3559013044,0.283553,0.0417948,-0.0280108,0.0301287
3560077023,0.31337,0.0571062,-0.0546487,0.0372612
3561140817,0.0450184,0.0466301,-0.0231606,0.0363756
3562203869,-0.217692,0.0208425,0.0353621,0.0283731
3563267459,-0.223333,0.00633698,0.0615185,0.0220035
3564329920,0.0313187,0.0184249,0.0284985,0.0243854
3565396509,0.285165,0.0442124,-0.0296246,0.0323556
3566461006,0.302088,0.0595238,-0.0553176,0.0397355
3567525429,0.0313187,0.0474359,-0.0219097,0.0376845
3568590741,-0.220916,0.0208425,0.0364144,0.0289461
3569654868,-0.226557,0.00633698,0.0608546,0.0222452
3570719254,0.0216483,0.0176191,0.0272963,0.023368
3571783640,0.292418,0.0442124,-0.0303925,0.0321421
3572848841,0.290806,0.057912,-0.0544998,0.038278
3573913560,0.0168132,0.0450184,-0.0200869,0.0356219
3574978502,-0.228974,0.0184249,0.0381749,0.026689
3576040611,-0.212857,0.00553113,0.0614068,0.0210684
3577103256,0.0490476,0.0200366,0.0258911,0.0250276
3578165605,0.3037,0.0474359,-0.031679,0.0346704
3579228177,0.294029,0.0611356,-0.0540481,0.0412824
3580290360,0.00150186,0.0474359,-0.0181512,0.0383349
3581352450,-0.245897,0.0192308,0.0398004,0.0277717
3582414910,-0.221722,0.00633698,0.061469,0.0216649
3583477833,0.0490476,0.0192308,0.0242125,0.0235624
3584540108,0.302088,0.0458242,-0.0336777,0.0324875
3585609642,0.288388,0.0587179,-0.0548105,0.0388605
3586672269,-0.00575096,0.0442124,-0.0168934,0.0357111
3587737174,-0.226557,0.0176191,0.0414795,0.0268741
3588801948,-0.211245,0.00553113,0.0609484,0.0211433
3589866538,0.057912,0.0192308,0.022321,0.0232998
3590931535,0.31337,0.0466301,-0.035194,0.0329561
3591995699,0.269048,0.0587179,-0.0539661,0.0390332
3593061141,-0.0210623,0.0434065,-0.0145825,0.0354661
3594125434,-0.241868,0.0168132,0.0430398,0.0264582
3595189617,-0.207216,0.00553113,0.0605375,0.0208559
3596253040,0.0611356,0.0200366,0.0201563,0.0233579
3597316482,0.301282,0.0458242,-0.0365006,0.0316122
3598378331,0.265018,0.0563003,-0.0532874,0.0367273
3599441847,-0.0242857,0.0401831,-0.0128825,0.0328486
3600504974,-0.24348,0.0127839,0.043843,0.0228548
3601569008,-0.184652,0.00391942,0.059273,0.0191147
3602632227,0.09337,0.0208425,0.0175877,0.023726
3603694651,0.312564,0.0474359,-0.0379106,0.0330936
3604756815,0.250513,0.0571062,-0.0527225,0.0380487
3605825256,-0.0371795,0.0401831,-0.0105079,0.0337293
3606890309,-0.24348,0.0135898,0.0452908,0.0241886
3607954473,-0.179011,0.00553113,0.0575604,0.0205421
3609019433,0.092564,0.0208425,0.0149261,0.0230891
3610084522,0.309341,0.0474359,-0.0392978,0.032787
3611149538,0.248901,0.0571062,-0.0514423,0.0385623
3612214405,-0.0589377,0.0377656,-0.0078297,0.0321815
3613279977,-0.252344,0.011978,0.0471851,0.0230276
3614362138,-0.1637,0.00472528,0.0573364,0.0193076
3615427320,0.111099,0.0224542,0.0126509,0.0237474
3616488966,0.310147,0.0482418,-0.0407274,0.0328817
3617552500,0.234396,0.0571062,-0.0496075,0.03858
3618616183,-0.069414,0.0385714,-0.00453901,0.0335149
3619679106,-0.262821,0.011978,0.0488312,0.0232395
3620742122,-0.161282,0.00553113,0.0561903,0.0194649
3621805360,0.131245,0.0240659,0.0098998,0.0242749
3622869061,0.314176,0.0490476,-0.0428105,0.033074
3623931873,0.212637,0.0546886,-0.0491203,0.0365058
3624995093,-0.0710257,0.0361538,-0.00236825,0.0320418
3626062090,-0.269267,0.0095604,0.0505835,0.0215532
3627125772,-0.145971,0.00472528,0.055159,0.0185941
3628190103,0.144139,0.0240659,0.00646282,0.0236624
3629254729,0.321429,0.0490476,-0.0448749,0.0326882
3630319078,0.203773,0.0546886,-0.0479901,0.0369636
3631383279,-0.0927839,0.0345421,0.000579214,0.0314833
3632447239,-0.26685,0.00875455,0.0521697,0.0214237
3633511422,-0.144359,0.00391942,0.0541022,0.0175162
3634575789,0.157033,0.0248718,0.00374368,0.0236023
3635642768,0.324652,0.0490476,-0.0468905,0.0321649
3636703339,0.199744,0.0538828,-0.0471418,0.0365003
3637769799,-0.0927839,0.0337363,0.00314982,0.0315753
3638831075,-0.262015,0.00875455,0.0532391,0.0220602
3639893998,-0.122601,0.00553113,0.0525353,0.0189561
3640959328,0.17315,0.0272893,0.00147957,0.0253739
3642021844,0.331905,0.0522711,-0.0484452,0.0350929
3643085712,0.192491,0.0554945,-0.0458841,0.0385844
3644147672,-0.106484,0.0345421,0.00576145,0.033179
3645215373,-0.266044,0.0103663,0.0549387,0.0241141
3646278500,-0.120183,0.00794869,0.0518021,0.0209682
3647344608,0.176374,0.0305129,-0.000424548,0.0277282
3648418030,0.324652,0.0538828,-0.04874,0.0360899
3649506080,0.17315,0.0554945,-0.0441255,0.0386409
3650566355,-0.119377,0.0329304,0.00885868,0.0319414
3651644869,-0.262821,0.0095604,0.0565052,0.0232443
3652701108,-0.0943956,0.0095604,0.0506171,0.0218159
3653777696,0.211026,0.0337363,-0.00322087,0.029866
3654852044,0.324652,0.0571062,-0.050055,0.0387516
3655920578,0.148169,0.0563003,-0.0418643,0.0397753
3656996499,-0.155641,0.0329304,0.0129302,0.0326959
3658053794,-0.26685,0.0095604,0.058644,0.0234502
3659128345,-0.0653846,0.0103663,0.0481419,0.0217621
3660202508,0.219084,0.0345421,-0.00784906,0.0293594
3661264894,0.317399,0.0571062,-0.052157,0.0381738
3662343964,0.135275,0.0546886,-0.0396094,0.0389591
3663401313,-0.160476,0.0305129,0.016978,0.0317126
3664472939,-0.251538,0.00794869,0.0598157,0.0225541
3665550565,-0.0532967,0.0103663,0.0451219,0.0211849
3666616580,0.230366,0.035348,-0.0119347,0.0290669
3667674171,0.317399,0.0571062,-0.053198,0.0378747
3668737168,0.118352,0.0546886,-0.0362947,0.0398765
3669800702,-0.18304,0.0289012,0.0214059,0.0313283
3670864700,-0.257985,0.00794869,0.0607281,0.0228175
3671928771,-0.0412088,0.0111721,0.0421103,0.0209521
3672993120,0.25696,0.0377656,-0.016099,0.030123
3674057784,0.319011,0.057912,-0.0541556,0.0383335
3675121355,0.111099,0.0530769,-0.0338067,0.0391928
3676183834,-0.187875,0.0272893,0.0241304,0.0310233
3677245998,-0.250733,0.00794869,0.061612,0.0232799
3678308995,-0.028315,0.0135898,0.0404271,0.0227437
3679372048,0.25696,0.0401831,-0.0184217,0.0316192
3680434546,0.314982,0.0595238,-0.0547074,0.0395875
3681497673,0.0957876,0.0530769,-0.0320409,0.039647
3682560448,-0.200769,0.0272893,0.0270488,0.0317037
3683623093,-0.266044,0.00714284,0.0631021,0.0225985
3684686480,-0.022674,0.0135898,0.0391001,0.022066
3685754328,0.265824,0.0393773,-0.0209566,0.0298063
3686817918,0.323846,0.0587179,-0.0557859,0.0382623
3687882434,0.0917582,0.0514652,-0.0306463,0.0383748
3688947209,-0.204799,0.0256776,0.0294542,0.0308328
3690011743,-0.242674,0.00714284,0.0633313,0.022939
3691076351,-0.00978023,0.0160074,0.0374288,0.0241206
3692141219,0.269854,0.0426007,-0.0229064,0.0324085
3693205753,0.317399,0.0603296,-0.0561869,0.0397634
3694270083,0.0796704,0.0514652,-0.029367,0.0388757
3695334395,-0.208022,0.0256776,0.030804,0.0314756
3696396800,-0.245092,0.00714284,0.0635713,0.023142
3697459464,-0.0113919,0.0160074,0.0361254,0.0237965
3698522591,0.277106,0.0426007,-0.024436,0.0319963
3699585292,0.314176,0.0595238,-0.0563972,0.0389089
3700648401,0.0675824,0.0506594,-0.0273639,0.0384775
3701711213,-0.212051,0.0240659,0.0329125,0.0302866
3702773914,-0.245092,0.00714284,0.0641664,0.0230829
3703837133,0.0127839,0.0176191,0.0345402,0.0247358
3704899835,0.284359,0.0450184,-0.0259601,0.033682
3705966535,0.314176,0.0619414,-0.0560171,0.0410821
3709588788,-0.162894,0.0401831,-0.0208884,0.028337
3710652693,0.139304,0.0313187,0.031565,0.0376273
3711717357,0.327875,0.0434065,0.0432821,0.0588667
3712781965,0.230366,0.0651649,0.00858628,0.072253
3713846536,-0.0726374,0.0732234,-0.0251563,0.0656252
3714911237,-0.273297,0.0603296,-0.0174261,0.0475516
3715975456,-0.156447,0.0385714,0.0178953,0.0332829
3717039491,0.142528,0.0305129,0.0348228,0.0339174
3718103562,0.333516,0.0426007,0.0113728,0.0450151
3719168152,0.217472,0.064359,-0.0211449,0.0586035
3720232945,-0.0927839,0.0716117,-0.0175175,0.0617649
3721297164,-0.274103,0.0587179,0.0236203,0.0541259
3722361569,-0.148388,0.0369597,0.0541802,0.0391811
3723425955,0.148169,0.0289012,0.0321674,0.0287066
3724490193,0.335128,0.0426007,-0.0233646,0.0314538
3725555042,0.205385,0.0635532,-0.0485433,0.045764
3726616465,-0.0887546,0.0708058,0.00316198,0.0605056
3727679167,-0.268462,0.0571062,0.0553564,0.061213
3728742238,-0.127436,0.0361538,0.0553399,0.045071
3729805161,0.169121,0.0289012,0.00270582,0.0251734
3730868029,0.331905,0.0538828,-0.0488985,0.0357764
3731930619,0.197326,0.0571062,-0.0472026,0.0391113
3732994172,-0.114542,0.0345421,0.00580614,0.0325285
3734056928,-0.274103,0.0095604,0.0568112,0.0232451
3735138498,-0.122601,0.00714284,0.0538514,0.0203372
3736201495,0.179597,0.029707,8.047e-05,0.0267379
3737266603,0.334322,0.0538828,-0.0497798,0.0354146
3738330785,0.193297,0.0571062,-0.0457147,0.0395125
3739395597,-0.114542,0.0345421,0.00827095,0.0332844
3740460298,-0.267656,0.0103663,0.0580514,0.0243457
3741525184,-0.106484,0.0095604,0.0526561,0.0222782
3742590367,0.193297,0.0329304,-0.00186151,0.0291453
3743655493,0.322234,0.0563003,-0.0504035,0.0373956
3744719898,0.165897,0.0571062,-0.043352,0.0397744
3745782747,-0.120989,0.0345421,0.011212,0.0337585
3746846004,-0.272491,0.0103663,0.0587824,0.024335
3747908649,-0.0903663,0.0103663,0.0506946,0.0222873
3748971406,0.207802,0.0345421,-0.00503677,0.0298094
3750034477,0.326264,0.0571062,-0.0512237,0.0379507
3751097456,0.16348,0.0563003,-0.0415422,0.0396215
3752160324,-0.134689,0.0329304,0.0140682,0.0331151
3753222692,-0.263626,0.0103663,0.0596971,0.0246507
3754284948,-0.0718315,0.011978,0.0488223,0.0233429
3755352649,0.21989,0.0369597,-0.00770291,0.0313552
3756416072,0.322234,0.0595238,-0.0518792,0.0400737
3757479940,0.147363,0.057912,-0.039216,0.0417723
3758543567,-0.166117,0.0329304,0.0174622,0.0338794
3759606619,-0.270879,0.0095604,0.0608695,0.0239509
3760670654,-0.0581319,0.011978,0.0469905,0.0225216
3761735095,0.231172,0.0369597,-0.0104496,0.0302384
3762800666,0.329487,0.0587179,-0.0534012,0.0388113
3763865497,0.144945,0.0563003,-0.0374705,0.0406881
3764930179,-0.162894,0.0321246,0.0203698,0.0339813
3765993732,-0.244286,0.011978,0.0617334,0.0268018
3767055896,-0.0492674,0.0152015,0.0450936,0.0252626
3768119060,0.24326,0.040989,-0.01336,0.0334424
3769181854,0.32304,0.0619414,-0.0538481,0.0417702
3770245073,0.120769,0.057912,-0.0351224,0.0428658
3771307904,-0.181429,0.0321246,0.023352,0.0347864
3772370716,-0.262821,0.0111721,0.0629165,0.026105
3773433732,-0.051685,0.0152015,0.0437037,0.0244748
3774496655,0.244872,0.0401831,-0.0156604,0.0315774
3775562578,0.320623,0.0603296,-0.0539337,0.0396619
3776626279,0.114322,0.0546886,-0.0330169,0.0399374
3777690647,-0.179011,0.029707,0.0255042,0.03291
3778754422,-0.248315,0.0095604,0.0633223,0.0244874
3779818549,-0.0291209,0.0168132,0.0419254,0.0254282
3780882638,0.257766,0.0434065,-0.0176382,0.0340761
3781946821,0.320623,0.0619414,-0.0542809,0.0411186
3783011059,0.102234,0.0554945,-0.0321049,0.041264
3784075334,-0.193516,0.029707,0.0272325,0.0335781
3785142923,-0.257179,0.0095604,0.0633985,0.0247094
3786206680,-0.0291209,0.0160074,0.0399957,0.0243498
3787270899,0.258571,0.040989,-0.0198552,0.0312557
3788335211,0.314982,0.0595238,-0.0551331,0.0387916
3789399505,0.0957876,0.0522711,-0.0306871,0.03873
3790463909,-0.19674,0.0264835,0.0291854,0.0311539
3791528110,-0.23381,0.00875455,0.0635919,0.0242143
3792592959,-0.00413925,0.0176191,0.038152,0.0256054
3793658604,0.271465,0.0442124,-0.0216755,0.0339681
3794722027,0.31337,0.0619414,-0.0549651,0.0411742
3795789080,0.07,0.0530769,-0.0281647,0.0400577
3796853318,-0.207216,0.0272893,0.0316608,0.0324435
3797917704,-0.241868,0.0095604,0.0639412,0.0248496
3798983645,-0.0049451,0.0176191,0.0361625,0.0247459
3800083305,0.2763,0.0442124,-0.0240215,0.0331145
3801144728,0.305311,0.0611356,-0.0552273,0.0402095
3802214669,0.0305129,0.0498535,-0.0253588,0.0374296
3803289832,-0.211245,0.0232601,0.0347337,0.0290711
3804366790,-0.23381,0.00633698,0.0642955,0.0215647
3805442860,0.0321246,0.0176191,0.0331431,0.0238301
3806504135,0.3037,0.0458242,-0.0276746,0.0337832
3807576261,0.289194,0.0611356,-0.0553057,0.040168
3808640740,0.0103663,0.0490476,-0.0221037,0.0375887
3809722642,-0.251538,0.0208425,0.0387319,0.0277108
3810791509,-0.22011,0.00472528,0.0645598,0.0199597
3811867801,0.0546886,0.0176191,0.0285319,0.0227572
3812958777,0.310147,0.0450184,-0.0327252,0.0318528
3814017793,0.279524,0.0587179,-0.0567738,0.037877
3815115675,-0.0202565,0.0442124,-0.0184151,0.034329
3816178098,-0.247509,0.0160074,0.0431164,0.0246302
3817235355,-0.204799,0.00230771,0.0642741,0.0180936
3818310129,0.0893406,0.0176191,0.0231183,0.0218291
3819372664,0.321429,0.0458242,-0.0371322,0.0315909
3820453381,0.264212,0.0587179,-0.0564532,0.0381248
3821519859,-0.0420147,0.0426007,-0.0131369,0.0343408
3822590893,-0.258791,0.0143957,0.0475171,0.0244229
3823660834,-0.191905,0.00391942,0.0631836,0.019583
3824736996,0.103846,0.0192308,0.0182386,0.0219004
3825804474,0.32304,0.0474359,-0.0413525,0.0318854
3826872990,0.244872,0.057912,-0.0546635,0.0375801
3827951078,-0.0589377,0.0393773,-0.0083326,0.0325891
3829015871,-0.260403,0.011978,0.050629,0.0231957
3830094163,-0.160476,0.00391942,0.0614471,0.0191801
3831171362,0.141722,0.0232601,0.0130575,0.0245134
3832239507,0.335128,0.0514652,-0.0441809,0.0349829
3833308522,0.218278,0.0595238,-0.0525374,0.0397513
3834386684,-0.0911722,0.0393773,-0.00250738,0.034101
3835453292,-0.273297,0.011978,0.0541862,0.0240124
3836535806,-0.141136,0.00553113,0.0594824,0.0199965
3837595155,0.159451,0.0256776,0.00779905,0.0250899
3838671873,0.323846,0.0522711,-0.0471018,0.034627
3839748073,0.199744,0.057912,-0.0499256,0.03865
3840816958,-0.104872,0.0369597,0.00282709,0.0331953
3841896731,-0.260403,0.0103663,0.0567785,0.0232358
3842955933,-0.11293,0.00714284,0.056574,0.0208323
3844031484,0.185238,0.0289012,0.00250205,0.02672
3845124774,0.338352,0.0554945,-0.049604,0.0370805
3846173051,0.180403,0.0595238,-0.0466897,0.0411353
3847241140,-0.132271,0.0369597,0.00848642,0.0348041
3848321432,-0.273297,0.0103663,0.0593281,0.0239342
3849374412,-0.0992308,0.00875455,0.053637,0.0214268
3850453037,0.197326,0.0313187,-0.00246119,0.0273652
3851516867,0.327875,0.0563003,-0.0514526,0.0370275
3852594326,0.161062,0.0571062,-0.0435727,0.0394996
3853653379,-0.147582,0.0329304,0.0130904,0.032234
3854728986,-0.257985,0.00875455,0.0608031,0.0229011
3855786521,-0.0686081,0.0103663,0.0509291,0.0221469
3856852629,0.23359,0.035348,-0.00704764,0.0299781
3857915053,0.320623,0.0587179,-0.0528969,0.0389393
3858977606,0.146557,0.057912,-0.0404334,0.0411583
3860041306,-0.162894,0.0337363,0.0179263,0.0343935
3861104859,-0.269267,0.0103663,0.0628439,0.024913
3862169542,-0.0718315,0.011978,0.0481947,0.0227226
3863231743,0.227949,0.0361538,-0.010996,0.02921
3864294944,0.32304,0.057912,-0.054139,0.0374179
3865363292,0.143333,0.0554945,-0.0380573,0.0394243
3866427604,-0.168535,0.0305129,0.0209599,0.0323585
3867492861,-0.262015,0.00875455,0.0635168,0.0237829
3868557673,-0.0524909,0.0127839,0.0462097,0.0229271
3869622336,0.244872,0.0385714,-0.0135837,0.030706
3870687130,0.329487,0.0595238,-0.0545572,0.0387477
3871751146,0.132857,0.0563003,-0.0361093,0.0407915
3872815828,-0.168535,0.0313187,0.023229,0.0339347
3873880270,-0.255568,0.0111721,0.0633567,0.0263659
3874944359,-0.0436264,0.0160074,0.044551,0.025613
3876011393,0.236813,0.040989,-0.0153446,0.0324735
3877073520,0.314982,0.0603296,-0.0546942,0.0395069
3878136944,0.111099,0.0538828,-0.0341755,0.0388858
3879201922,-0.179011,0.0289012,0.0254951,0.0320596
3880408198,-0.252344,0.00875455,0.0641511,0.0239214
3881349451,-0.0315384,0.0152015,0.0430568,0.0241258
3882429724,0.25696,0.0417948,-0.0172933,0.032483
3883484204,0.306117,0.0603296,-0.0542754,0.0392121
3884559070,0.075641,0.0530769,-0.0308927,0.0384169
3885632751,-0.201575,0.0264835,0.0289078,0.0299945
3886703100,-0.249121,0.00714284,0.0644897,0.0219155
3887780892,-0.00413925,0.0152015,0.039594,0.0229392
3888843685,0.269854,0.0417948,-0.0211471,0.0313819
3889926217,0.307729,0.0603296,-0.0555528,0.0391715
3890990974,0.064359,0.0506594,-0.0288868,0.0371578
3892069228,-0.211245,0.0240659,0.0314964,0.0289713
3893145039,-0.223333,0.00633698,0.0641624,0.0217146
3894210166,0.0305129,0.0160074,0.0352449,0.0233606
3895283402,0.281941,0.0434065,-0.0257746,0.0325095
3896351566,0.289194,0.0595238,-0.0560592,0.0388359
3897418766,0.0200366,0.0490476,-0.0242472,0.0371059
3898494299,-0.228169,0.0216483,0.036765,0.0280284
3899577035,-0.225751,0.00472528,0.0644304,0.0201707
3900646402,0.0442124,0.0160074,0.0307459,0.0219
3901724601,0.302088,0.0434065,-0.0300769,0.0309141
3902788043,0.277912,0.0595238,-0.0556719,0.0386519
3903855984,-0.0186446,0.0450184,-0.0188501,0.0343271
3904944959,-0.245897,0.0176191,0.0420512,0.0252082
3906015326,-0.199158,0.00391942,0.0647076,0.0190806
3907100562,0.0869231,0.0184249,0.025313,0.0225355
3908159245,0.317399,0.0466301,-0.035635,0.0324468
3909235018,0.249707,0.0595238,-0.055126,0.0386086
3910312477,-0.0428205,0.0442124,-0.0134495,0.035148
3911382492,-0.265238,0.0152015,0.0466066,0.0244116
3912472856,-0.179817,0.00311357,0.0632643,0.0182157
3913532002,0.11674,0.0192308,0.018512,0.0218217
3914605479,0.317399,0.0466301,-0.0410025,0.0312315
3915685104,0.227949,0.0563003,-0.0545785,0.036022
3916745065,-0.057326,0.0393773,-0.00768316,0.0325176
3917819931,-0.264432,0.011978,0.0512642,0.0230184
3918900204,-0.15,0.00311357,0.0610734,0.018172
3919961202,0.136886,0.0216483,0.0120115,0.0226527
3921044660,0.328681,0.0490476,-0.0446646,0.0324324
3922104398,0.213443,0.057912,-0.051759,0.0382718
3923190818,-0.0839195,0.0385714,-0.00155053,0.0335714
3924254205,-0.26685,0.0111721,0.0543942,0.0233224
3925325405,-0.141136,0.00472528,0.0586348,0.0189923
3926395938,0.162674,0.0256776,0.0070357,0.0248151
3927469027,0.327875,0.0514652,-0.0474579,0.0337566
3928530765,0.189267,0.0571062,-0.0487991,0.0380832
3929599521,-0.108901,0.035348,0.00399233,0.0318362
3930676368,-0.266044,0.0095604,0.0570429,0.0224525
3931739940,-0.104066,0.00633698,0.0561261,0.0196782
3932814436,0.200549,0.029707,0.00187968,0.0271144
3933883692,0.335934,0.0554945,-0.050236,0.0368957
3934951022,0.177985,0.0587179,-0.0461299,0.0404486
3936044052,-0.142747,0.0361538,0.00964438,0.0342315
3937111586,-0.265238,0.0111721,0.0605656,0.0248577
3938184712,-0.062967,0.0111721,0.0532427,0.0236023
3939246858,0.222308,0.035348,-0.00433883,0.0309507
3940321261,0.325458,0.0587179,-0.0528907,0.0391277
3941394905,0.14978,0.0595238,-0.0424036,0.042109
3942467883,-0.165311,0.0345421,0.0167328,0.0343818
3943542860,-0.254762,0.0111721,0.063533,0.0255539
3944603783,-0.0444322,0.0135898,0.0499516,0.0247528
3945681001,0.242454,0.0385714,-0.00982173,0.0319661
3946745054,0.319817,0.0619414,-0.0541063,0.0412542
3947830993,0.106264,0.0595238,-0.0368751,0.042856
3948900601,-0.191905,0.0329304,0.023973,0.0341373
3949957932,-0.256374,0.0111721,0.0659591,0.0255918
3951035557,-0.022674,0.0152015,0.0458495,0.0244388
3952103609,0.263407,0.0417948,-0.0162794,0.0327474
3953176680,0.319817,0.0627473,-0.0556196,0.0411262
3954250805,0.0836996,0.0571062,-0.0324366,0.041585
3955314562,-0.203187,0.029707,0.0288286,0.032771
3956376448,-0.237033,0.0095604,0.0662269,0.024557
3957450129,0.00472528,0.0168132,0.0409403,0.0249326
3958510997,0.284359,0.0442124,-0.0220761,0.0337948
3959575365,0.306117,0.0627473,-0.0567811,0.0411575
3960641029,0.0530769,0.0538828,-0.0283989,0.040028
3961706063,-0.218498,0.0272893,0.0339444,0.0322673
3962772152,-0.247509,0.00714284,0.0669678,0.0226342
3963837094,0.00311357,0.0152015,0.0368219,0.0221557
3964903220,0.274689,0.0417948,-0.0258273,0.0298548
3965967273,0.302088,0.0595238,-0.0568536,0.0376092
3967031530,0.0385714,0.0490476,-0.0247594,0.0362643
3968094712,-0.227363,0.0216483,0.0375235,0.0277924
3969157469,-0.22978,0.00472528,0.066704,0.0202812
3970220836,0.0168132,0.0152015,0.0331832,0.0210778
3971284667,0.290806,0.0426007,-0.0290502,0.0295933
3972347924,0.298059,0.0587179,-0.0569087,0.0368511
3973410773,0.0337363,0.0474359,-0.0227062,0.0357636
3974474233,-0.225751,0.0200366,0.0388487,0.0273241
3975540119,-0.230586,0.00472528,0.0651837,0.0205903
3976604449,0.0232601,0.0160074,0.0300966,0.0215249
3977669928,0.292418,0.0417948,-0.0312826,0.0285996
3978733036,0.301282,0.0571062,-0.0575184,0.0358525
3979797997,0.0135898,0.0434065,-0.0212704,0.0329216
3980877214,-0.235421,0.0160074,0.0405624,0.0243126
3981960487,-0.231392,0.00230771,0.0657438,0.0185129
3983029909,0.0498535,0.0152015,0.0282784,0.0203388
3984086981,0.311758,0.0434065,-0.0333687,0.0296959
3985172920,0.279524,0.0571062,-0.0569729,0.0357663
3986244342,-0.0178388,0.0426007,-0.0182461,0.0326086
3987314339,-0.257985,0.0143957,0.0442515,0.023144
3988391909,-0.21044,0.00230771,0.0661021,0.01814
3989454869,0.0788645,0.0176191,0.0250387,0.0215916
3990532494,0.320623,0.0450184,-0.0372563,0.0301459
3991603250,0.270659,0.057912,-0.0577611,0.036481
